 [DEBUG] 2019-03-01 15:52:46,683 [6] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-01 15:52:46,694 [10] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-01 15:52:46,695 [10] MAuthAPI.Controllers.AuthorizationController - Validate - Entered into validate with code E0005246
 [DEBUG] 2019-03-01 15:52:48,532 [10] MAuthAPI.Controllers.AuthorizationController - Validate - Status Valid
 [DEBUG] 2019-03-01 15:52:48,533 [10] MAuthAPI.Controllers.AuthorizationController - Validate - Type  MEMBERTYPE
 [DEBUG] 2019-03-01 15:53:37,533 [7] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-01 15:53:37,534 [7] MAuthAPI.Controllers.AuthorizationController - GetAttractions - Entered into Get Attractions
 [DEBUG] 2019-03-01 15:53:46,179 [7] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-01 15:53:46,180 [7] MAuthAPI.Controllers.AuthorizationController - GetAttractions - Entered into Get Attractions
 [DEBUG] 2019-03-01 15:53:47,690 [9] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-01 15:53:47,692 [9] MAuthAPI.Controllers.AuthorizationController - GetAttractions - Entered into Get Attractions
 [DEBUG] 2019-03-01 15:53:55,776 [7] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-01 15:53:55,792 [10] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-01 15:53:55,794 [10] MAuthAPI.Controllers.AuthorizationController - Validate - Entered into validate with code E0005246
 [DEBUG] 2019-03-01 15:54:06,063 [10] MAuthAPI.Controllers.AuthorizationController - Validate - Status Valid
 [DEBUG] 2019-03-01 15:54:06,064 [10] MAuthAPI.Controllers.AuthorizationController - Validate - Type  MEMBERTYPE
 [DEBUG] 2019-03-02 21:39:47,087 [7] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-02 21:39:47,315 [7] MAuthAPI.Controllers.AuthorizationController - AuthorizeMemOrTrans - Entered into AuthorizeMemOrTrans
 [DEBUG] 2019-03-02 21:41:29,144 [19] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-02 21:41:29,146 [19] MAuthAPI.Controllers.AuthorizationController - AuthorizeMemOrTrans - Entered into AuthorizeMemOrTrans
 [DEBUG] 2019-03-02 21:41:49,156 [6] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-02 21:41:49,158 [6] MAuthAPI.Controllers.AuthorizationController - AuthorizeMemOrTrans - Entered into AuthorizeMemOrTrans
 [DEBUG] 2019-03-02 21:42:19,545 [6] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-02 21:42:19,547 [6] MAuthAPI.Controllers.AuthorizationController - AuthorizeMemOrTrans - Entered into AuthorizeMemOrTrans
 [DEBUG] 2019-03-02 21:43:55,504 [6] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-02 21:43:55,716 [6] MAuthAPI.Controllers.AuthorizationController - AuthorizeMemOrTrans - Entered into AuthorizeMemOrTrans
 [DEBUG] 2019-03-03 11:40:56,434 [5] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 11:40:56,554 [5] MAuthAPI.Controllers.AuthorizationController - GetAttractions - Entered into Get Attractions
 [DEBUG] 2019-03-03 11:41:56,556 [5] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 11:41:56,556 [5] MAuthAPI.Controllers.AuthorizationController - GetAttractions - Entered into Get Attractions
 [DEBUG] 2019-03-03 11:41:58,303 [5] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 11:41:58,304 [5] MAuthAPI.Controllers.AuthorizationController - GetAttractions - Entered into Get Attractions
 [DEBUG] 2019-03-03 11:42:01,448 [5] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 11:42:01,449 [5] MAuthAPI.Controllers.AuthorizationController - GetAttractions - Entered into Get Attractions
 [DEBUG] 2019-03-03 11:42:14,320 [6] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 11:42:14,321 [6] MAuthAPI.Controllers.AuthorizationController - GetAttractions - Entered into Get Attractions
 [DEBUG] 2019-03-03 11:58:26,136 [38] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 11:58:26,296 [38] MAuthAPI.Controllers.AuthorizationController - GetAttractions - Entered into Get Attractions
 [DEBUG] 2019-03-03 11:58:47,675 [48] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 11:58:47,676 [48] MAuthAPI.Controllers.AuthorizationController - GetAttractions - Entered into Get Attractions
 [DEBUG] 2019-03-03 11:59:12,258 [34] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 11:59:12,259 [34] MAuthAPI.Controllers.AuthorizationController - GetAttractions - Entered into Get Attractions
 [DEBUG] 2019-03-03 12:19:46,683 [38] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 12:19:46,745 [61] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 12:19:46,748 [58] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 12:19:46,751 [59] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 12:19:46,776 [60] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 12:19:46,780 [61] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 12:19:46,785 [7] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 12:19:46,784 [58] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 12:19:46,780 [59] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 12:19:46,799 [56] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 12:19:46,785 [38] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 12:19:46,812 [61] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 12:19:46,809 [57] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 12:19:46,847 [59] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 12:19:46,855 [57] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 12:19:46,855 [60] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 12:19:46,860 [38] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 12:19:46,865 [38] MAuthAPI.Controllers.AuthorizationController - GetAttractions - Entered into Get Attractions
 [DEBUG] 2019-03-03 12:19:56,223 [7] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 12:19:56,225 [7] MAuthAPI.Controllers.AuthorizationController - GetAttractions - Entered into Get Attractions
 [DEBUG] 2019-03-03 12:20:05,417 [7] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 12:20:05,418 [7] MAuthAPI.Controllers.AuthorizationController - GetAttractions - Entered into Get Attractions
 [DEBUG] 2019-03-03 12:21:17,366 [56] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 12:21:17,367 [56] MAuthAPI.Controllers.AuthorizationController - GetAttractions - Entered into Get Attractions
 [DEBUG] 2019-03-03 12:21:22,759 [7] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 12:21:22,760 [7] MAuthAPI.Controllers.AuthorizationController - GetAttractions - Entered into Get Attractions
 [DEBUG] 2019-03-03 12:21:34,442 [7] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 12:21:34,443 [7] MAuthAPI.Controllers.AuthorizationController - GetAttractions - Entered into Get Attractions
 [DEBUG] 2019-03-03 12:23:28,972 [7] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 12:23:28,973 [7] MAuthAPI.Controllers.AuthorizationController - GetAttractions - Entered into Get Attractions
 [DEBUG] 2019-03-03 12:23:46,265 [7] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 12:23:46,265 [7] MAuthAPI.Controllers.AuthorizationController - GetAttractions - Entered into Get Attractions
 [DEBUG] 2019-03-03 12:25:07,856 [74] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 12:25:07,857 [74] MAuthAPI.Controllers.AuthorizationController - GetAttractions - Entered into Get Attractions
 [DEBUG] 2019-03-03 12:25:15,717 [7] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 12:25:15,718 [7] MAuthAPI.Controllers.AuthorizationController - GetAttractions - Entered into Get Attractions
 [DEBUG] 2019-03-03 12:26:41,566 [38] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 12:26:41,572 [38] MAuthAPI.Controllers.AuthorizationController - GetAttractions - Entered into Get Attractions
 [DEBUG] 2019-03-03 12:26:49,761 [7] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 12:26:49,762 [7] MAuthAPI.Controllers.AuthorizationController - GetAttractions - Entered into Get Attractions
 [DEBUG] 2019-03-03 12:27:38,123 [7] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 12:27:38,124 [7] MAuthAPI.Controllers.AuthorizationController - GetAttractions - Entered into Get Attractions
 [DEBUG] 2019-03-03 12:27:57,998 [34] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 12:27:57,999 [34] MAuthAPI.Controllers.AuthorizationController - GetAttractions - Entered into Get Attractions
 [DEBUG] 2019-03-03 12:31:15,614 [6] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 12:31:15,790 [6] MAuthAPI.Controllers.AuthorizationController - GetStationList - Entered intoGet Stattion List
 [DEBUG] 2019-03-03 12:35:14,026 [7] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 12:35:14,159 [7] MAuthAPI.Controllers.AuthorizationController - GetStationList - Entered intoGet Stattion List
 [DEBUG] 2019-03-03 12:35:55,072 [7] MAuthAPI.CommonExceptionHandler - MoveNext - Exeception path is D:\Code\FP.Authorization\MAuth\MAuth.API\MAuthAPI\MAuthAPI\ErrorLog
 [ERROR] 2019-03-03 12:35:55,074 [7] MAuthAPI.CommonExceptionHandler - MoveNext - Exeception   is A network-related or instance-specific error occurred while establishing a connection to SQL Server. The server was not found or was not accessible. Verify that the instance name is correct and that SQL Server is configured to allow remote connections. (provider: Named Pipes Provider, error: 40 - Could not open a connection to SQL Server)
 [DEBUG] 2019-03-03 12:49:16,959 [5] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-03 12:49:17,086 [5] MAuthAPI.Controllers.AuthorizationController - GetStationList - Entered intoGet Stattion List
 [DEBUG] 2019-03-03 12:49:19,644 [5] MAuthAPI.CommonExceptionHandler - MoveNext - Exeception path is D:\Code\FP.Authorization\MAuth\MAuth.API\MAuthAPI\MAuthAPI\ErrorLog
 [ERROR] 2019-03-03 12:49:19,646 [5] MAuthAPI.CommonExceptionHandler - MoveNext - Exeception   is Object reference not set to an instance of an object.
 [DEBUG] 2019-03-04 11:39:12,559 [5] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-04 11:39:12,752 [5] MAuthAPI.Controllers.AuthorizationController - GetStationList - Entered intoGet Stattion List
 [DEBUG] 2019-03-05 10:43:55,126 [5] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 10:43:55,456 [5] MAuthAPI.Controllers.AuthorizationController - GetAttractions - Entered into Get Attractions
 [DEBUG] 2019-03-05 14:56:32,404 [56] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 14:56:32,433 [55] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 14:56:32,638 [55] MAuthAPI.Controllers.AuthorizationController - Validate - Entered into validate with code E0005246
 [DEBUG] 2019-03-05 14:56:32,802 [55] MAuthAPI.Controllers.AuthorizationController - Validate - Status Valid
 [DEBUG] 2019-03-05 14:56:32,804 [55] MAuthAPI.Controllers.AuthorizationController - Validate - Type  MEMBERTYPE
 [DEBUG] 2019-03-05 14:56:47,696 [58] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 14:56:47,705 [55] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 14:56:47,726 [55] MAuthAPI.Controllers.AuthorizationController - AuthorizeMemOrTrans - Entered into AuthorizeMemOrTrans
 [DEBUG] 2019-03-05 14:56:52,329 [56] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 14:56:52,339 [56] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 14:56:52,340 [56] MAuthAPI.Controllers.AuthorizationController - Validate - Entered into validate with code E0005246
 [DEBUG] 2019-03-05 14:56:52,374 [56] MAuthAPI.Controllers.AuthorizationController - Validate - Status Valid
 [DEBUG] 2019-03-05 14:56:52,375 [56] MAuthAPI.Controllers.AuthorizationController - Validate - Type  MEMBERTYPE
 [DEBUG] 2019-03-05 14:57:09,292 [53] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 14:57:09,300 [56] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 14:57:11,122 [56] MAuthAPI.Controllers.AuthorizationController - AuthorizeMemOrTrans - Entered into AuthorizeMemOrTrans
 [DEBUG] 2019-03-05 14:57:36,878 [53] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 14:57:36,887 [48] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 14:57:36,889 [48] MAuthAPI.Controllers.AuthorizationController - Validate - Entered into validate with code E0005246
 [DEBUG] 2019-03-05 14:57:36,898 [48] MAuthAPI.Controllers.AuthorizationController - Validate - Status Valid
 [DEBUG] 2019-03-05 14:57:36,899 [48] MAuthAPI.Controllers.AuthorizationController - Validate - Type  MEMBERTYPE
 [DEBUG] 2019-03-05 15:14:46,375 [58] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:18:15,379 [43] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:18:18,163 [43] MAuthAPI.Controllers.AuthorizationController - AuthorizeMemOrTrans - Entered into AuthorizeMemOrTrans
 [DEBUG] 2019-03-05 15:18:22,283 [29] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:18:22,284 [29] MAuthAPI.Controllers.AuthorizationController - GetAttractions - Entered into Get Attractions
 [DEBUG] 2019-03-05 15:18:30,803 [33] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:18:30,813 [43] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:18:30,814 [43] MAuthAPI.Controllers.AuthorizationController - Validate - Entered into validate with code E0005246
 [DEBUG] 2019-03-05 15:18:30,824 [43] MAuthAPI.Controllers.AuthorizationController - Validate - Status Valid
 [DEBUG] 2019-03-05 15:18:30,825 [43] MAuthAPI.Controllers.AuthorizationController - Validate - Type  MEMBERTYPE
 [DEBUG] 2019-03-05 15:18:34,427 [33] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:18:34,436 [32] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:18:39,413 [32] MAuthAPI.Controllers.AuthorizationController - AuthorizeMemOrTrans - Entered into AuthorizeMemOrTrans
 [DEBUG] 2019-03-05 15:19:03,980 [43] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:19:03,992 [32] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:19:03,993 [32] MAuthAPI.Controllers.AuthorizationController - Validate - Entered into validate with code E0005246
 [DEBUG] 2019-03-05 15:19:04,003 [32] MAuthAPI.Controllers.AuthorizationController - Validate - Status Valid
 [DEBUG] 2019-03-05 15:19:04,004 [32] MAuthAPI.Controllers.AuthorizationController - Validate - Type  MEMBERTYPE
 [DEBUG] 2019-03-05 15:19:11,106 [33] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:19:11,129 [31] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:19:19,358 [31] MAuthAPI.Controllers.AuthorizationController - AuthorizeMemOrTrans - Entered into AuthorizeMemOrTrans
 [DEBUG] 2019-03-05 15:19:48,876 [23] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:19:48,889 [43] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:19:51,832 [43] MAuthAPI.Controllers.AuthorizationController - AuthorizeMemOrTrans - Entered into AuthorizeMemOrTrans
 [DEBUG] 2019-03-05 15:23:18,890 [7] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:23:19,236 [7] MAuthAPI.Controllers.AuthorizationController - GetAttractions - Entered into Get Attractions
 [DEBUG] 2019-03-05 15:23:19,825 [9] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:23:19,827 [9] MAuthAPI.Controllers.AuthorizationController - GetAttractions - Entered into Get Attractions
 [DEBUG] 2019-03-05 15:23:19,849 [8] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:23:19,853 [8] MAuthAPI.Controllers.AuthorizationController - GetAttractions - Entered into Get Attractions
 [DEBUG] 2019-03-05 15:23:28,983 [5] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:23:29,006 [6] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:23:29,301 [6] MAuthAPI.Controllers.AuthorizationController - Validate - Entered into validate with code E0005246
 [DEBUG] 2019-03-05 15:23:29,329 [6] MAuthAPI.Controllers.AuthorizationController - Validate - Status Valid
 [DEBUG] 2019-03-05 15:23:29,330 [6] MAuthAPI.Controllers.AuthorizationController - Validate - Type  MEMBERTYPE
 [DEBUG] 2019-03-05 15:23:38,145 [6] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:23:38,167 [8] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:23:40,412 [8] MAuthAPI.Controllers.AuthorizationController - AuthorizeMemOrTrans - Entered into AuthorizeMemOrTrans
 [DEBUG] 2019-03-05 15:25:49,882 [5] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:25:49,946 [8] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:25:52,529 [8] MAuthAPI.Controllers.AuthorizationController - AuthorizeMemOrTrans - Entered into AuthorizeMemOrTrans
 [DEBUG] 2019-03-05 15:28:05,446 [5] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:28:05,449 [5] MAuthAPI.Controllers.AuthorizationController - GetAttractions - Entered into Get Attractions
 [DEBUG] 2019-03-05 15:28:10,115 [5] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:28:10,143 [6] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:28:10,147 [6] MAuthAPI.Controllers.AuthorizationController - Validate - Entered into validate with code E0005246
 [DEBUG] 2019-03-05 15:28:10,158 [6] MAuthAPI.Controllers.AuthorizationController - Validate - Status Valid
 [DEBUG] 2019-03-05 15:28:10,161 [6] MAuthAPI.Controllers.AuthorizationController - Validate - Type  MEMBERTYPE
 [DEBUG] 2019-03-05 15:28:16,102 [5] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:28:16,146 [8] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:28:19,284 [8] MAuthAPI.Controllers.AuthorizationController - AuthorizeMemOrTrans - Entered into AuthorizeMemOrTrans
 [DEBUG] 2019-03-05 15:31:10,827 [28] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:31:10,829 [28] MAuthAPI.Controllers.AuthorizationController - GetAttractions - Entered into Get Attractions
 [DEBUG] 2019-03-05 15:33:57,689 [6] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:33:57,691 [6] MAuthAPI.Controllers.AuthorizationController - GetAttractions - Entered into Get Attractions
 [DEBUG] 2019-03-05 15:38:37,736 [27] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:38:37,739 [27] MAuthAPI.Controllers.AuthorizationController - GetStationList - Entered intoGet Stattion List
 [DEBUG] 2019-03-05 15:38:48,410 [6] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:38:48,411 [6] MAuthAPI.Controllers.AuthorizationController - GetAttractions - Entered into Get Attractions
 [DEBUG] 2019-03-05 15:39:01,335 [30] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:39:01,351 [27] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:39:01,356 [27] MAuthAPI.Controllers.AuthorizationController - Validate - Entered into validate with code E0005246
 [DEBUG] 2019-03-05 15:39:01,367 [27] MAuthAPI.Controllers.AuthorizationController - Validate - Status Valid
 [DEBUG] 2019-03-05 15:39:01,368 [27] MAuthAPI.Controllers.AuthorizationController - Validate - Type  MEMBERTYPE
 [DEBUG] 2019-03-05 15:39:11,904 [6] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:39:11,926 [46] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:39:13,397 [46] MAuthAPI.Controllers.AuthorizationController - AuthorizeMemOrTrans - Entered into AuthorizeMemOrTrans
 [DEBUG] 2019-03-05 15:39:36,575 [6] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:39:36,607 [46] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:39:38,150 [46] MAuthAPI.Controllers.AuthorizationController - AuthorizeMemOrTrans - Entered into AuthorizeMemOrTrans
 [DEBUG] 2019-03-05 15:40:29,285 [46] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:40:29,286 [46] MAuthAPI.Controllers.AuthorizationController - GetAttractions - Entered into Get Attractions
 [DEBUG] 2019-03-05 15:40:35,641 [46] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:40:35,642 [46] MAuthAPI.Controllers.AuthorizationController - GetStationList - Entered intoGet Stattion List
 [DEBUG] 2019-03-05 15:40:42,686 [46] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:40:42,698 [50] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:40:42,699 [50] MAuthAPI.Controllers.AuthorizationController - Validate - Entered into validate with code E0005246
 [DEBUG] 2019-03-05 15:40:42,709 [50] MAuthAPI.Controllers.AuthorizationController - Validate - Status Valid
 [DEBUG] 2019-03-05 15:40:42,709 [50] MAuthAPI.Controllers.AuthorizationController - Validate - Type  MEMBERTYPE
 [DEBUG] 2019-03-05 15:40:47,268 [46] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:40:47,283 [50] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:40:49,518 [50] MAuthAPI.Controllers.AuthorizationController - AuthorizeMemOrTrans - Entered into AuthorizeMemOrTrans
 [DEBUG] 2019-03-05 15:42:43,836 [46] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:42:43,853 [51] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:42:46,479 [51] MAuthAPI.Controllers.AuthorizationController - AuthorizeMemOrTrans - Entered into AuthorizeMemOrTrans
 [DEBUG] 2019-03-05 15:44:29,581 [58] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:44:29,599 [46] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
 [DEBUG] 2019-03-05 15:44:31,093 [46] MAuthAPI.Controllers.AuthorizationController - AuthorizeMemOrTrans - Entered into AuthorizeMemOrTrans
 [DEBUG] 2019-03-05 15:45:35,940 [46] MAuthAPI.Controllers.AuthorizationController - .ctor - Entered into mAUth controller
